ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EHAM,40NM,H,36C,"(0,150]",58,13.356666666666666,12.122499999999999,12.814166666666665,12.468333333333332,NA,ARR
EHAM,40NM,H,36C,"(150,250]",74,11.403333333333332,10.748333333333333,11.279166666666667,11.01375,NA,ARR
EHAM,40NM,H,36C,"(250,360]",512,14.05,12.829166666666666,13.7275,13.278333333333332,NA,ARR
EHAM,40NM,H,36R,"(0,150]",1896,13.183333333333334,12.012500000000001,12.9,12.45625,NA,ARR
EHAM,40NM,H,36R,"(150,250]",114,11.113333333333333,10.294166666666667,10.932500000000001,10.613333333333333,NA,ARR
EHAM,40NM,H,36R,"(250,360]",374,14.16,12.910833333333333,13.865833333333335,13.388333333333334,NA,ARR
EHAM,40NM,LJ,04,"(0,150]",117,11.933333333333334,9.39,11.68,10.535,NA,ARR
EHAM,40NM,LJ,04,"(150,250]",155,10.086666666666666,7.893333333333333,9.771666666666668,8.8325,NA,ARR
EHAM,40NM,LJ,04,"(250,360]",70,12.473333333333333,10.415,12.261666666666667,11.338333333333333,NA,ARR
EHAM,40NM,LJ,06,"(0,150]",18,17.496666666666666,15.994166666666667,17.00166666666667,16.49791666666667,NA,ARR
EHAM,40NM,LJ,06,"(150,250]",33,10.666666666666666,10.576666666666668,10.66,10.618333333333334,NA,ARR
EHAM,40NM,LJ,06,"(250,360]",25,11.326666666666666,10.793333333333333,11.2,10.996666666666666,NA,ARR
